PMID,Title,Authors,First Author,DOI,Publication Year,len
27180174,Reproducible preparation of spheroids of pancreatic hormone positive cells from human iPS cells: An in vitro study,"Konagaya S, Iwata H.",Konagaya S,10.1016/j.bbagen.2016.05.012,2016,17
27375002,Liver Progenitors Isolated from Adult Healthy Mouse Liver Efficiently Differentiate to Functional Hepatocytes In Vitro and Repopulate Liver Tissue,"Tanimizu N, Ichinohe N, Ishii M, Kino J, Mizuguchi T, Hirata K, Mitaka T.",Tanimizu N,10.1002/stem.2457,2016,19
36759136,Patient and Patient Caregiver Perspectives on Social Screening: A Review of the Literature,"Brown EM, Loomba V, De Marchis E, Aceves B, Molina M, Gottlieb LM.",Brown EM,10.3122/jabfm.2022.220211R1,2023,13
30989043,Differentiation Capacity of Monocyte-Derived Multipotential Cells on Nanocomposite Poly(e-caprolactone)-Based Thin Films,"Koliakou I, Gounari E, Nerantzaki M, Pavlidou E, Bikiaris D, Kaloyianni M, Koliakos G.",Koliakou I,10.1007/s13770-019-00185-z,2019,11
35499615,"National characteristics, etiology, and inpatient outcomes of pediatric traumatic brain injury: a KID study","Lu VM, Hernandez N, Wang S.",Lu VM,10.1007/s00381-022-05544-1,2022,14
29466980,The benefits of co-location in primary care practices: the perspectives of general practitioners and patients in 34 countries,"Bonciani M, Schäfer W, Barsanti S, Heinemann S, Groenewegen PP.",Bonciani M,10.1186/s12913-018-2913-4,2018,18
30389698,T-cell-Secreted TNFα Induces Emergency Myelopoiesis and Myeloid-Derived Suppressor Cell Differentiation in Cancer,"Al Sayed MF, Amrein MA, Bührer ED, Huguenin AL, Radpour R, Riether C, Ochsenbein AF.",Al Sayed MF,10.1158/0008-5472.CAN-17-3026,2019,12
26589912,Mathematical modeling reveals differential effects of erythropoietin on proliferation and lineage commitment of human hematopoietic progenitors in early erythroid culture,"Ward D, Carter D, Homer M, Marucci L, Gampel A.",Ward D,10.3324/haematol.2015.133637,2016,20
34190819,Validation of an instrument for systematizing nursing care in pediatrics,"Ferreira TMC, Ferreira JDL, Santos CLJD, Silva KL, Oliveira JDS, Agra G, Costa MML.",Ferreira TMC,10.1590/0034-7167-2020-0222,2021,10
35931616,How Outpatient Diabetes Education Programs Can Support Local Hospitals to Reduce Emergency Department Visits for Adults With Diabetes,"Gao Y, Xu C, Yang A, Greco A, Horodezny S, Barnet C, Gucciardi E.",Gao Y,10.1016/j.jcjd.2022.05.006,2022,18
32291296,Patients' views on the ethical challenges of early Parkinson disease detection,"Schaeffer E, Rogge A, Nieding K, Helmker V, Letsch C, Hauptmann B, Berg D.",Schaeffer E,10.1212/WNL.0000000000009400,2020,11
36342884,Cost-effectiveness of outpatient versus inpatient non-invasive ventilation setup in obesity hypoventilation syndrome: the OPIP trial,"Murphy PB, Patout M, Arbane G, Mandal S, Kaltsakas G, Polkey MI, Elliott M, Muir JF, Douiri A, Parkin D, Janssens JP, Pépin JL, Cuvelier A, Flach C, Hart N.",Murphy PB,10.1136/thorax-2021-218497,2023,15
27641240,iPSC-derived mesenchymal stem cells exert SCF-dependent recovery of cigarette smoke-induced apoptosis/proliferation imbalance in airway cells,"Li X, Zhang Y, Liang Y, Cui Y, Yeung SC, Ip MS, Tse HF, Lian Q, Mak JC.",Li X,10.1111/jcmm.12962,2017,15
27808250,mTORC1 inhibitor rapamycin and ER stressor tunicamycin induce differential patterns of ER-mitochondria coupling,"Bravo-Sagua R, López-Crisosto C, Parra V, Rodriguez-Peña M, Rothermel BA, Quest AF, Lavandero S.",Bravo-Sagua R,10.1038/srep36394,2016,13
36517706,Risk factors for worse anxiety trajectories among patients undergoing cancer chemotherapy,"Suskin JA, Paul S, Stuckey AR, Conley YP, Miaskowski C, Dunn LB.",Suskin JA,10.1007/s00520-022-07481-w,2022,11
29631483,Isolating Pediatric Mesenchymal Stem Cells with Enhanced Expansion and Differentiation Capabilities,"Knuth CA, Kiernan CH, Palomares Cabeza V, Lehmann J, Witte-Bouma J, Ten Berge D, Brama PA, Wolvius EB, Strabbing EM, Koudstaal MJ, Narcisi R, Farrell E.",Knuth CA,10.1089/ten.TEC.2018.0031,2018,11
33531117,Symptoms During Outpatient Cancer Treatment and Options for Their Management,"Tewes M, Baumann F, Teufel M, Ostgathe C.",Tewes M,10.3238/arztebl.m2021.0028,2021,10
30185217,From population to individuals: a new indicator for evaluating the appropriateness of clinical application of antibiotics,"Zheng B, Li N, Hu Z, Liu M.",Zheng B,10.1186/s40360-018-0245-y,2018,16
32473265,Screening and linkage to care for hepatitis C among inpatients in Georgia's national hospital screening program,"Shadaker S, Nasrullah M, Gamkrelidze A, Ray J, Gvinjilia L, Kuchuloria T, Butsashvili M, Getia V, Metreveli D, Tsereteli M, Tsertsvadze T, Link-Gelles R, Millman AJ, Turdziladze A, Averhoff F.",Shadaker S,10.1016/j.ypmed.2020.106153,2020,16
34184056,"Conditions, possibility and priority for admission into inpatient hospice/palliative care units in Japan: a nationwide survey","Kizawa Y, Yamaguchi T, Yagi Y, Miyashita M, Shima Y, Ogawa A.",Kizawa Y,10.1093/jjco/hyab098,2021,16
29390880,Magnetic Targeting of Stem Cell Derivatives Enhances Hepatic Engraftment into Structurally Normal Liver,"Fagg WS, Liu N, Yang MJ, Cheng K, Chung E, Kim JS, Wu G, Fair J.",Fagg WS,10.1177/0963689717737320,2017,13
33509142,Gender difference in quality of life (QoL) among outpatients with schizophrenia in a tertiary care setting,"Shafie S, Samari E, Jeyagurunathan A, Abdin E, Chang S, Chong SA, Subramaniam M.",Shafie S,10.1186/s12888-021-03051-2,2021,16
33933025,Cross-cultural adaptation and validation of the Arabic version of the BACS scale (the brief assessment of cognition in schizophrenia) among chronic schizophrenic inpatients,"Haddad C, Salameh P, Hallit S, Obeid S, Haddad G, Clément JP, Calvet B.",Haddad C,10.1186/s12888-021-03228-9,2021,23
33647704,Treatment resistance and prolonged length of stay among schizophrenia inpatients in forensic institutions,"Gosek P, Kotowska J, Rowińska-Garbień E, Bartczak D, Heitzman J.",Gosek P,10.1016/j.psychres.2021.113771,2021,13
33290852,Determining the validity of the Outpatient Arthroplasty Risk Assessment (OARA) tool for identifying patients for safe same-day discharge after primary shoulder arthroplasty,"Polisetty TS, Grewal G, Drawbert H, Ardeljan A, Colley R, Levy JC.",Polisetty TS,10.1016/j.jse.2020.10.036,2021,22
31030721,[Tumor metastasis in patients with non-small cell lung cancer is inversely correlated with the number of tumor-infiltrating CD8(+) T cells],"Huang Z, Su W, Han Z, Yin J, Zhang Y, Li X.",Huang Z,,2019,20
31234836,Construction and preliminary evaluation of the inpatient glycemic control questionnaire (IGCQ): a survey tool assessing perceptions and knowledge of resident physicians,"Horton WB, Law S, Darji M, Conaway MR, Kubiak NT, Kirby JL, Thigpen SC.",Horton WB,10.1186/s12909-019-1657-0,2019,21
26531244,Protein Structure-Function Correlation in Living Human Red Blood Cells Probed by Isotope Exchange-based Mass Spectrometry,"Narayanan S, Mitra G, Muralidharan M, Mathew B, Mandal AK.",Narayanan S,10.1021/acs.analchem.5b03217,2015,15
31325901,Impact of improved price transparency on patients' demand of healthcare services,"Kobayashi D, Goto R, Tsugawa Y.",Kobayashi D,10.1016/j.socscimed.2019.112390,2019,11
34107541,Evaluation of Clinical Decision Support to Reduce Sedative-Hypnotic Prescribing in Older Adults,"Joglekar NN, Patel Y, Keller MS.",Joglekar NN,10.1055/s-0041-1730030,2021,12
26795421,Effects of Chronic Low-Dose Radiation on Human Neural Progenitor Cells,"Katsura M, Cyou-Nakamine H, Zen Q, Zen Y, Nansai H, Amagasa S, Kanki Y, Inoue T, Kaneki K, Taguchi A, Kobayashi M, Kaji T, Kodama T, Miyagawa K, Wada Y, Akimitsu N, Sone H.",Katsura M,10.1038/srep20027,2016,10
35832799,Study on the Correlation between Urinary Sodium and Potassium Excretion and Blood Pressure in Adult Hypertensive Inpatients of Different Sexes,"Duan LQ, Li XY, Li Q, Zhao JF, Zhao L, Zhang J, Wang ZH, Han QH.",Duan LQ,10.1155/2022/1854475,2022,20
29542756,Engineered red blood cells for capturing circulating tumor cells with high performance,"Zhu DM , Wu L , Suo M , Gao S , Xie W , Zan MH , Liu A , Chen B , Wu WT , Ji LW , Chen LB , Huang HM , Guo SS , Zhang WF , Zhao XZ , Sun ZJ , Liu W .",Zhu DM,10.1039/c7nr08032h,2018,12
31732466,Timing of cholecystectomy after percutaneous transhepatic gallbladder drainage for acute cholecystitis: a nationwide inpatient database study,"Sakamoto T, Fujiogi M, Matsui H, Fushimi K, Yasunaga H.",Sakamoto T,10.1016/j.hpb.2019.10.2438,2020,16
27760416,Stem Cell Models: A Guide to Understand and Mitigate Aging?,"Brunauer R, Alavez S, Kennedy BK.",Brunauer R,10.1159/000449501,2017,10
26555748,Partial Dedifferentiation of Murine Radial Glia-Type Neural Stem Cells by Brn2 and c-Myc Yields Early Neuroepithelial Progenitors,"Bung R, Wörsdörfer P, Thier MC, Lemke K, Gebhardt M, Edenhofer F.",Bung R,10.1016/j.jmb.2015.10.028,2016,17
36809884,Association of the triglyceride-glucose index with the occurrence of non-alcoholic fatty liver disease and mortality in elderly inpatients: a prospective observational study,"Wang X, Zhou W, Song Q, Xie Y.",Wang X,10.20960/nh.04435,2023,22
26105044,Density Gradient Centrifugation for the Isolation of Cells of Multiple Lineages,"Yamamoto Y, Itoh S, Yamauchi Y, Matsushita K, Ikeda S, Naruse H, Hayashi M.",Yamamoto Y,10.1002/jcb.25270,2015,11
27506453,Enriched retinal ganglion cells derived from human embryonic stem cells,"Gill KP, Hung SS, Sharov A, Lo CY, Needham K, Lidgerwood GE, Jackson S, Crombie DE, Nayagam BA, Cook AL, Hewitt AW, Pébay A, Wong RC.",Gill KP,10.1038/srep30552,2016,10
33150394,Different roles with different goals: Designing to support shared situational awareness between patients and clinicians in the hospital,"Pollack AH, Mishra SR, Apodaca C, Khelifi M, Haldar S, Pratt W.",Pollack AH,10.1093/jamia/ocaa198,2021,18
32466158,The Quality of Life of Seniors Hospitalized Due to Cardiovascular Diseases in Poland,"Sygit K, Siedlecka-Pasierbiak K, Sygit M, Cipora E.",Sygit K,10.3390/ijerph17103721,2020,13
29478760,The attributable cost of catheter-associated urinary tract infections in the United States: A systematic review,"Hollenbeak CS, Schilling AL.",Hollenbeak CS,10.1016/j.ajic.2018.01.015,2018,15
31825170,Developmental dynamics of neurogenesis and gliogenesis in the postnatal mammalian brain in health and disease: Historical and future perspectives,"Nakafuku M, Del Águila Á.",Nakafuku M,10.1002/wdev.369,2020,19
28306574,"Perspectives of 30 English Patients on Call Light Technology, Eloquence Revisited","Montie M, Shuman C, Galinato J, Patak L, Titler M.",Montie M,10.1097/CIN.0000000000000345,2018,11
33770629,Induction of labor using balloon catheter as an outpatient versus prostaglandin as an inpatient: A cost-effectiveness analysis,"Merollini KMD, Beckmann M.",Merollini KMD,10.1016/j.ejogrb.2021.03.020,2021,17
32700302,[Thinking inside the box: improving the lifestyle of inpatients with severe mental illness],"Deenik J, Tenback DE, Tak ECPM, Hendriksen IJM, van Harten PN.",Deenik J,,2020,13
32212093,"Trends in Wait Time for Outpatient Colonoscopy in the Veterans Health Administration, 2008-2015","Adams MA, Rubenstein JH, Lipson R, Holleman RG, Saini SD.",Adams MA,10.1007/s11606-020-05776-4,2020,13
26081992,Side population cells separated from A549 lung cancer cell line possess cancer stem cell-like properties and inhibition of autophagy potentiates the cytotoxic effect of cisplatin,"Yang Y, Fan Y, Qi Y, Liu D, Wu K, Wen F, Zhao S.",Yang Y,10.3892/or.2015.4057,2015,25
28734678,Improvement of adipose tissue-derived cells by low-energy extracorporeal shock wave therapy,"Priglinger E, Schuh CMAP, Steffenhagen C, Wurzer C, Maier J, Nuernberger S, Holnthoner W, Fuchs C, Suessner S, Rünzler D, Redl H, Wolbank S.",Priglinger E,10.1016/j.jcyt.2017.05.010,2017,11
31286957,"The psychology of the wait time experience - what clinics can do to manage the waiting experience for patients: a longitudinal, qualitative study","Chu H, Westbrook RA, Njue-Marendes S, Giordano TP, Dang BN.",Chu H,10.1186/s12913-019-4301-0,2019,23
31479463,Isolation of adipose tissue derived regenerative cells from human subcutaneous tissue with or without the use of an enzymatic reagent,"Winnier GE, Valenzuela N, Peters-Hall J, Kellner J, Alt C, Alt EU.",Winnier GE,10.1371/journal.pone.0221457,2019,20
36178356,A Review of Digital Interventions to Decrease Cannabis Use Among Patients With Comorbid Psychiatric Disorders,"Whiteley L, Olsen EM, Haubrick KK, Kang C, Vaughan I, Brown LK.",Whiteley L,10.1080/15504263.2022.2126058,2022,15
28967638,Postnatal extra-embryonic tissues as a source of multiple cell types for regenerative medicine applications,"Gubar OS, Rodnichenko AE, Vasyliev RG, Zlatska AV, Zubov DO.",Gubar OS,,2017,14
24889905,Native nucleus pulposus tissue matrix promotes notochordal differentiation of human induced pluripotent stem cells with potential for treating intervertebral disc degeneration,"Liu Y, Fu S, Rahaman MN, Mao JJ, Bal BS.",Liu Y,10.1002/jbm.a.35243,2015,21
30152591,Do treatment outcomes differ after 3 months DBT inpatient treatment based on borderline personality disorder subtypes?,"Sleuwaegen E, Claes L, Luyckx K, Wilderjans T, Berens A, Sabbe B.",Sleuwaegen E,10.1002/pmh.1430,2018,16
34139934,Physician patient-sharing relationships and healthcare costs and utilization in China: social network analysis based on health insurance data,"Hu H, Zhang Y, Zhu D, Guan X, Shi L.",Hu H,10.1080/00325481.2021.1944650,2021,18
27587511,Common fixation-permeabilization methods cause artifactual localization of a type II transmembrane protein,"Benyair R, Lederkremer GZ.",Benyair R,10.1093/jmicro/dfw035,2016,12
34077786,Hospital admission patterns of adult patients with complicated urinary tract infections who present to the hospital by disease acuity and comorbid conditions: How many admissions are potentially avoidable?,"Lodise TP, Chopra T, Nathanson BH, Sulham K.",Lodise TP,10.1016/j.ajic.2021.05.013,2021,28
31226809,Enhanced Hepatogenic Differentiation of Human Wharton's Jelly-Derived Mesenchymal Stem Cells by Using Three-Step Protocol,"Panta W, Imsoonthornruksa S, Yoisungnern T, Suksaweang S, Ketudat-Cairns M, Parnpai R.",Panta W,10.3390/ijms20123016,2019,14
31880122,[Impact of Air Pollution and Meteorological Factors on Outpatient Visits for Dermatitis: a Time-series Study],"Xie L, Li AQ, Li L.",Xie L,,2019,15
25735540,Long-tip high-speed atomic force microscopy for nanometer-scale imaging in live cells,"Shibata M, Uchihashi T, Ando T, Yasuda R.",Shibata M,10.1038/srep08724,2015,11
31971265,An exploratory assessment of pediatric patient and parent needs after implantable cardioverter defibrillator implant,"Schneider LM, Wong JJ, Trela A, Hanisch D, Shaw RJ, Sears SF, Motonaga KS, Ceresnak SR, Hood KK, Dubin AM.",Schneider LM,10.1111/pace.13876,2020,14
32768710,Time in treatment: Examining mental illness trajectories across inpatient psychiatric treatment,"Oh H, Lee J, Kim S, Rufino KA, Fonagy P, Oldham JM, Schanzer B, Patriquin MA.",Oh H,10.1016/j.jpsychires.2020.07.001,2020,11
26597687,Optimized Protocol for Isolation of Multipotent Mesenchymal Stromal Cells from Human Umbilical Cord,"Romanov YA, Balashova EE, Volgina NE, Kabaeva NV, Dugina TN, Sukhikh GT.",Romanov YA,10.1007/s10517-015-3116-1,2015,13
27116891,"Differentiation-Dependent Energy Production and Metabolite Utilization: A Comparative Study on Neural Stem Cells, Neurons, and Astrocytes","Jády AG, Nagy ÁM, Kőhidi T, Ferenczi S, Tretter L, Madarász E.",Jády AG,10.1089/scd.2015.0388,2016,16
37020194,Inpatient rehabilitation therapy in stroke patients with reperfusion therapy: a national prospective registry study,"Li S, Lu Y, Fang S, Wang L, Peng B.",Li S,10.1186/s12883-023-03144-3,2023,14
31106447,The association of inpatient blood utilization and diagnosis-related group weight: implications for risk-adjusted benchmarking,"Metcalf RA, White SK, Potter S, Barney R, Hunter C, White M, Enniss T, Galaviz C, Reddy S, Wanner N, Schmidt RL, Blaylock R.",Metcalf RA,10.1111/trf.15343,2019,14
25808140,Mesenchymal Stromal Cell-Like Cells Set the Balance of Stimulatory and Inhibitory Signals in Monocyte-Derived Dendritic Cells,"Bacskai I, Mázló A, Kis-Tóth K, Szabó A, Panyi G, Sarkadi B, Apáti Á, Rajnavölgyi É.",Bacskai I,10.1089/scd.2014.0509,2015,16
28649933,Bone mesenchymal stem cell-conditioned medium decreases the generation of astrocytes during the process of neural stem cells differentiation,"Fang H, Song P, Shen Y, Shen C, Liu X.",Fang H,10.1080/10790268.2017.1314880,2018,18
33784943,The Influence of Substance Abuse on Inhibition Capacities and Risky Decision in a Group of Outpatient Schizophrenia Patients,"Glick L, Kertzman S, Wolf A, Kupchik M, Kuperberg M, Dannon P.",Glick L,10.1080/15504263.2021.1904164,2021,18
27490284,Origin of axonal proteins: Is the axon-schwann cell unit a functional syncytium?,"López-Leal R, Alvarez J, Court FA.",López-Leal R,10.1002/cm.21319,2016,12
25727848,Preferential gene expression and epigenetic memory of induced pluripotent stem cells derived from mouse pancreas,"Nukaya D, Minami K, Hoshikawa R, Yokoi N, Seino S.",Nukaya D,10.1111/gtc.12227,2015,15
31742780,"Body image in older, inpatient women and the relationship to BMI, anxiety, depression, and other sociodemographic factors","Dean E, Haywood C, Hunter P, Austin N, Prendergast L.",Dean E,10.1002/gps.5233,2020,17
